Geography,Date,ASP,type
Tampa,2016-09-25,1.37,Conventional
TotalUS,2016-09-25,1.22,Conventional
West,2016-09-25,1.08,Conventional
WestTexNewMexico,2016-09-25,1.07,Conventional
Albany,2016-09-25,1.68,organic
Atlanta,2016-09-25,2.02,organic
BaltimoreWashington,2016-09-25,2.06,organic
Boise,2016-09-25,1.39,organic
Boston,2016-09-25,1.72,organic
BuffaloRochester,2016-09-25,1.6,organic
California,2016-09-25,1.95,organic
Charlotte,2016-09-25,1.8,organic
Chicago,2016-09-25,2.05,organic
CincinnatiDayton,2016-09-25,1.35,organic
Columbus,2016-09-25,1.3,organic
DallasFtWorth,2016-09-25,1.35,organic
Denver,2016-09-25,1.72,organic
Detroit,2016-09-25,1.08,organic
GrandRapids,2016-09-25,2.16,organic
GreatLakes,2016-09-25,1.51,organic
HarrisburgScranton,2016-09-25,1.91,organic
HartfordSpringfield,2016-09-25,2.34,organic
Houston,2016-09-25,0.87,organic
Indianapolis,2016-09-25,1.97,organic
Jacksonville,2016-09-25,1.46,organic
LasVegas,2016-09-25,2.91,organic
LosAngeles,2016-09-25,1.62,organic
Louisville,2016-09-25,1.81,organic
MiamiFtLauderdale,2016-09-25,1.43,organic
Midsouth,2016-09-25,1.74,organic
Nashville,2016-09-25,1.72,organic
NewOrleansMobile,2016-09-25,1.5,organic
NewYork,2016-09-25,2.34,organic
Northeast,2016-09-25,1.96,organic
NorthernNewEngland,2016-09-25,1.51,organic
Orlando,2016-09-25,2.03,organic
Philadelphia,2016-09-25,2.24,organic
PhoenixTucson,2016-09-25,2.47,organic
Pittsburgh,2016-09-25,1.53,organic
Plains,2016-09-25,1.87,organic
Portland,2016-09-25,1.57,organic
RaleighGreensboro,2016-09-25,1.81,organic
RichmondNorfolk,2016-09-25,1.54,organic
Roanoke,2016-09-25,1.34,organic
Sacramento,2016-09-25,2.18,organic
SanDiego,2016-09-25,2.35,organic
SanFrancisco,2016-09-25,2.35,organic
Seattle,2016-09-25,1.69,organic
SouthCarolina,2016-09-25,1.81,organic
SouthCentral,2016-09-25,1.15,organic
Southeast,2016-09-25,1.81,organic
Spokane,2016-09-25,2.27,organic
StLouis,2016-09-25,1.5,organic
Syracuse,2016-09-25,1.6,organic
Tampa,2016-09-25,1.51,organic
TotalUS,2016-09-25,1.69,organic
West,2016-09-25,1.78,organic
WestTexNewMexico,2016-09-25,2.83,organic
Albany,2016-10-02,1.51,Conventional
Atlanta,2016-10-02,1.26,Conventional
BaltimoreWashington,2016-10-02,1.66,Conventional
Boise,2016-10-02,0.9,Conventional
Boston,2016-10-02,1.59,Conventional
BuffaloRochester,2016-10-02,1.35,Conventional
California,2016-10-02,1.19,Conventional
Charlotte,2016-10-02,1.48,Conventional
Chicago,2016-10-02,1.83,Conventional
CincinnatiDayton,2016-10-02,1.03,Conventional
Columbus,2016-10-02,1.3,Conventional
DallasFtWorth,2016-10-02,0.95,Conventional
Denver,2016-10-02,1.18,Conventional
Detroit,2016-10-02,1.25,Conventional
GrandRapids,2016-10-02,1.6,Conventional
GreatLakes,2016-10-02,1.38,Conventional
HarrisburgScranton,2016-10-02,1.4,Conventional
HartfordSpringfield,2016-10-02,1.69,Conventional
Houston,2016-10-02,0.98,Conventional
Indianapolis,2016-10-02,1.31,Conventional
Jacksonville,2016-10-02,1.31,Conventional
LasVegas,2016-10-02,1.22,Conventional
LosAngeles,2016-10-02,1.06,Conventional
Louisville,2016-10-02,1.24,Conventional
MiamiFtLauderdale,2016-10-02,1.51,Conventional
Midsouth,2016-10-02,1.38,Conventional
Nashville,2016-10-02,1.15,Conventional
NewOrleansMobile,2016-10-02,1.29,Conventional
NewYork,2016-10-02,1.72,Conventional
Northeast,2016-10-02,1.59,Conventional
NorthernNewEngland,2016-10-02,1.52,Conventional
Orlando,2016-10-02,1.45,Conventional
Philadelphia,2016-10-02,1.61,Conventional
PhoenixTucson,2016-10-02,1.03,Conventional
Pittsburgh,2016-10-02,1.3,Conventional
Plains,2016-10-02,1.37,Conventional
Portland,2016-10-02,0.83,Conventional
RaleighGreensboro,2016-10-02,1.36,Conventional
RichmondNorfolk,2016-10-02,1.19,Conventional
Roanoke,2016-10-02,1.13,Conventional
Sacramento,2016-10-02,1.35,Conventional
SanDiego,2016-10-02,1.09,Conventional
SanFrancisco,2016-10-02,1.52,Conventional
Seattle,2016-10-02,0.89,Conventional
SouthCarolina,2016-10-02,1.3,Conventional
SouthCentral,2016-10-02,1.01,Conventional
Southeast,2016-10-02,1.38,Conventional
Spokane,2016-10-02,0.87,Conventional
StLouis,2016-10-02,1.16,Conventional
Syracuse,2016-10-02,1.43,Conventional
Tampa,2016-10-02,1.45,Conventional
TotalUS,2016-10-02,1.23,Conventional
West,2016-10-02,1.03,Conventional
WestTexNewMexico,2016-10-02,1.14,Conventional
Albany,2016-10-02,1.73,organic
Atlanta,2016-10-02,2.29,organic
BaltimoreWashington,2016-10-02,2.15,organic
Boise,2016-10-02,1.33,organic
Boston,2016-10-02,1.63,organic
BuffaloRochester,2016-10-02,1.55,organic
California,2016-10-02,1.91,organic
Charlotte,2016-10-02,1.78,organic
Chicago,2016-10-02,2.05,organic
CincinnatiDayton,2016-10-02,1.44,organic
Columbus,2016-10-02,1.77,organic
DallasFtWorth,2016-10-02,1.42,organic
Denver,2016-10-02,1.79,organic
Detroit,2016-10-02,1.74,organic
GrandRapids,2016-10-02,2.1,organic
GreatLakes,2016-10-02,1.76,organic
HarrisburgScranton,2016-10-02,1.86,organic
HartfordSpringfield,2016-10-02,2.33,organic
Houston,2016-10-02,0.81,organic
Indianapolis,2016-10-02,1.9,organic
Jacksonville,2016-10-02,2.24,organic
LasVegas,2016-10-02,3.03,organic
LosAngeles,2016-10-02,1.52,organic
Louisville,2016-10-02,1.87,organic
MiamiFtLauderdale,2016-10-02,1.49,organic
Midsouth,2016-10-02,1.86,organic
Nashville,2016-10-02,1.74,organic
NewOrleansMobile,2016-10-02,1.72,organic
NewYork,2016-10-02,2.41,organic
Northeast,2016-10-02,1.99,organic
NorthernNewEngland,2016-10-02,1.58,organic
Orlando,2016-10-02,2.3,organic
Philadelphia,2016-10-02,2.23,organic
PhoenixTucson,2016-10-02,2.62,organic
Pittsburgh,2016-10-02,1.53,organic
Plains,2016-10-02,1.76,organic
Portland,2016-10-02,1.21,organic
RaleighGreensboro,2016-10-02,1.87,organic
RichmondNorfolk,2016-10-02,1.79,organic
Roanoke,2016-10-02,1.69,organic
Sacramento,2016-10-02,2.33,organic
SanDiego,2016-10-02,1.99,organic
SanFrancisco,2016-10-02,2.64,organic
Seattle,2016-10-02,1.45,organic
SouthCarolina,2016-10-02,1.87,organic
SouthCentral,2016-10-02,1.14,organic
Southeast,2016-10-02,2.13,organic
Spokane,2016-10-02,1.64,organic
StLouis,2016-10-02,1.23,organic
Syracuse,2016-10-02,1.59,organic
Tampa,2016-10-02,2.29,organic
TotalUS,2016-10-02,1.71,organic
West,2016-10-02,1.59,organic
WestTexNewMexico,2016-10-02,2.79,organic
Albany,2016-10-09,1.13,Conventional
Atlanta,2016-10-09,1.23,Conventional
BaltimoreWashington,2016-10-09,1.59,Conventional
Boise,2016-10-09,1.03,Conventional
Boston,2016-10-09,1.49,Conventional
BuffaloRochester,2016-10-09,1.37,Conventional
California,2016-10-09,1.34,Conventional
Charlotte,2016-10-09,1.51,Conventional
Chicago,2016-10-09,1.82,Conventional
CincinnatiDayton,2016-10-09,1.01,Conventional
Columbus,2016-10-09,1.33,Conventional
DallasFtWorth,2016-10-09,0.93,Conventional
Denver,2016-10-09,1.08,Conventional
Detroit,2016-10-09,1.27,Conventional
GrandRapids,2016-10-09,1.62,Conventional
GreatLakes,2016-10-09,1.35,Conventional
HarrisburgScranton,2016-10-09,1.42,Conventional
HartfordSpringfield,2016-10-09,1.62,Conventional
Houston,2016-10-09,0.98,Conventional
Indianapolis,2016-10-09,1.2,Conventional
Jacksonville,2016-10-09,1.31,Conventional
LasVegas,2016-10-09,1.16,Conventional
LosAngeles,2016-10-09,1.16,Conventional
Louisville,2016-10-09,1.15,Conventional
MiamiFtLauderdale,2016-10-09,1.49,Conventional
Midsouth,2016-10-09,1.39,Conventional
Nashville,2016-10-09,1.2,Conventional
NewOrleansMobile,2016-10-09,1.25,Conventional
NewYork,2016-10-09,1.76,Conventional
Northeast,2016-10-09,1.54,Conventional
NorthernNewEngland,2016-10-09,1.4,Conventional
Orlando,2016-10-09,1.44,Conventional
Philadelphia,2016-10-09,1.71,Conventional
PhoenixTucson,2016-10-09,0.99,Conventional
Pittsburgh,2016-10-09,1.29,Conventional
Plains,2016-10-09,1.41,Conventional
Portland,2016-10-09,1.08,Conventional
RaleighGreensboro,2016-10-09,1.39,Conventional
RichmondNorfolk,2016-10-09,1.25,Conventional
Roanoke,2016-10-09,1.23,Conventional
Sacramento,2016-10-09,1.49,Conventional
SanDiego,2016-10-09,1.25,Conventional
SanFrancisco,2016-10-09,1.82,Conventional
Seattle,2016-10-09,1.23,Conventional
SouthCarolina,2016-10-09,1.32,Conventional
SouthCentral,2016-10-09,1.0,Conventional
Southeast,2016-10-09,1.37,Conventional
Spokane,2016-10-09,1.19,Conventional
StLouis,2016-10-09,1.3,Conventional
Syracuse,2016-10-09,1.23,Conventional
Tampa,2016-10-09,1.45,Conventional
TotalUS,2016-10-09,1.27,Conventional
West,2016-10-09,1.13,Conventional
WestTexNewMexico,2016-10-09,1.05,Conventional
Albany,2016-10-09,1.75,organic
Atlanta,2016-10-09,1.07,organic
BaltimoreWashington,2016-10-09,1.87,organic
Boise,2016-10-09,1.5,organic
Boston,2016-10-09,1.57,organic
BuffaloRochester,2016-10-09,1.57,organic
California,2016-10-09,1.98,organic
Charlotte,2016-10-09,1.64,organic
Chicago,2016-10-09,2.04,organic
CincinnatiDayton,2016-10-09,1.51,organic
Columbus,2016-10-09,1.03,organic
DallasFtWorth,2016-10-09,1.25,organic
Denver,2016-10-09,1.49,organic
Detroit,2016-10-09,0.91,organic
GrandRapids,2016-10-09,1.99,organic
GreatLakes,2016-10-09,1.36,organic
HarrisburgScranton,2016-10-09,1.72,organic
HartfordSpringfield,2016-10-09,2.34,organic
Houston,2016-10-09,0.84,organic
Indianapolis,2016-10-09,1.48,organic
Jacksonville,2016-10-09,1.98,organic
LasVegas,2016-10-09,2.09,organic
LosAngeles,2016-10-09,1.58,organic
Louisville,2016-10-09,1.08,organic
MiamiFtLauderdale,2016-10-09,1.45,organic
Midsouth,2016-10-09,1.34,organic
Nashville,2016-10-09,0.68,organic
NewOrleansMobile,2016-10-09,1.91,organic
NewYork,2016-10-09,2.3,organic
Northeast,2016-10-09,1.91,organic
NorthernNewEngland,2016-10-09,1.56,organic
Orlando,2016-10-09,2.0,organic
Philadelphia,2016-10-09,2.17,organic
PhoenixTucson,2016-10-09,2.4,organic
Pittsburgh,2016-10-09,1.51,organic
Plains,2016-10-09,1.55,organic
Portland,2016-10-09,1.39,organic
RaleighGreensboro,2016-10-09,1.65,organic
RichmondNorfolk,2016-10-09,1.25,organic
Roanoke,2016-10-09,1.02,organic
Sacramento,2016-10-09,2.39,organic
SanDiego,2016-10-09,2.22,organic
SanFrancisco,2016-10-09,2.72,organic
Seattle,2016-10-09,1.73,organic
SouthCarolina,2016-10-09,1.6,organic
SouthCentral,2016-10-09,1.09,organic
Southeast,2016-10-09,1.44,organic
Spokane,2016-10-09,2.26,organic
StLouis,2016-10-09,1.23,organic
Syracuse,2016-10-09,1.6,organic
Tampa,2016-10-09,1.58,organic
TotalUS,2016-10-09,1.52,organic
West,2016-10-09,1.68,organic
WestTexNewMexico,2016-10-09,2.35,organic
Albany,2016-10-16,1.4,Conventional
Atlanta,2016-10-16,1.16,Conventional
BaltimoreWashington,2016-10-16,1.69,Conventional
Boise,2016-10-16,1.09,Conventional
Boston,2016-10-16,1.6,Conventional
BuffaloRochester,2016-10-16,1.36,Conventional
California,2016-10-16,1.4,Conventional
Charlotte,2016-10-16,1.39,Conventional
Chicago,2016-10-16,1.8,Conventional
CincinnatiDayton,2016-10-16,1.07,Conventional
Columbus,2016-10-16,1.31,Conventional
DallasFtWorth,2016-10-16,0.99,Conventional
Denver,2016-10-16,1.15,Conventional
Detroit,2016-10-16,1.26,Conventional
GrandRapids,2016-10-16,1.63,Conventional
GreatLakes,2016-10-16,1.4,Conventional
HarrisburgScranton,2016-10-16,1.49,Conventional
HartfordSpringfield,2016-10-16,1.82,Conventional
Houston,2016-10-16,0.98,Conventional
Indianapolis,2016-10-16,1.27,Conventional
Jacksonville,2016-10-16,1.12,Conventional
LasVegas,2016-10-16,1.08,Conventional
LosAngeles,2016-10-16,1.17,Conventional
Louisville,2016-10-16,1.1,Conventional
MiamiFtLauderdale,2016-10-16,1.28,Conventional
Midsouth,2016-10-16,1.4,Conventional
Nashville,2016-10-16,1.06,Conventional
NewOrleansMobile,2016-10-16,1.36,Conventional
NewYork,2016-10-16,1.89,Conventional
Northeast,2016-10-16,1.65,Conventional
NorthernNewEngland,2016-10-16,1.47,Conventional
Orlando,2016-10-16,1.23,Conventional
Philadelphia,2016-10-16,1.74,Conventional
PhoenixTucson,2016-10-16,1.03,Conventional
Pittsburgh,2016-10-16,1.27,Conventional
Plains,2016-10-16,1.49,Conventional
Portland,2016-10-16,1.16,Conventional
RaleighGreensboro,2016-10-16,1.37,Conventional
RichmondNorfolk,2016-10-16,1.28,Conventional
Roanoke,2016-10-16,1.22,Conventional
Sacramento,2016-10-16,1.61,Conventional
SanDiego,2016-10-16,1.27,Conventional
SanFrancisco,2016-10-16,1.99,Conventional
Seattle,2016-10-16,1.2,Conventional
SouthCarolina,2016-10-16,1.3,Conventional
SouthCentral,2016-10-16,1.03,Conventional
Southeast,2016-10-16,1.24,Conventional
Spokane,2016-10-16,1.33,Conventional
StLouis,2016-10-16,1.29,Conventional
Syracuse,2016-10-16,1.36,Conventional
Tampa,2016-10-16,1.26,Conventional
TotalUS,2016-10-16,1.3,Conventional
West,2016-10-16,1.15,Conventional
WestTexNewMexico,2016-10-16,0.87,Conventional
Albany,2016-10-16,1.75,organic
Atlanta,2016-10-16,1.15,organic
BaltimoreWashington,2016-10-16,1.95,organic
Boise,2016-10-16,1.33,organic
Boston,2016-10-16,1.43,organic
BuffaloRochester,2016-10-16,1.57,organic
California,2016-10-16,2.02,organic
Charlotte,2016-10-16,1.64,organic
Chicago,2016-10-16,2.11,organic
CincinnatiDayton,2016-10-16,1.23,organic
Columbus,2016-10-16,1.01,organic
DallasFtWorth,2016-10-16,1.27,organic
Denver,2016-10-16,1.19,organic
Detroit,2016-10-16,0.88,organic
GrandRapids,2016-10-16,2.07,organic
GreatLakes,2016-10-16,1.35,organic
HarrisburgScranton,2016-10-16,1.79,organic
HartfordSpringfield,2016-10-16,2.33,organic
Houston,2016-10-16,0.89,organic
Indianapolis,2016-10-16,1.48,organic
Jacksonville,2016-10-16,1.36,organic
LasVegas,2016-10-16,2.85,organic
LosAngeles,2016-10-16,1.85,organic
Louisville,2016-10-16,1.24,organic
MiamiFtLauderdale,2016-10-16,1.52,organic
Midsouth,2016-10-16,1.49,organic
Nashville,2016-10-16,1.05,organic
NewOrleansMobile,2016-10-16,1.68,organic
NewYork,2016-10-16,2.33,organic
Northeast,2016-10-16,1.86,organic
NorthernNewEngland,2016-10-16,1.49,organic
Orlando,2016-10-16,1.44,organic
Philadelphia,2016-10-16,2.26,organic
PhoenixTucson,2016-10-16,2.04,organic
Pittsburgh,2016-10-16,1.53,organic
Plains,2016-10-16,1.67,organic
Portland,2016-10-16,1.4,organic
RaleighGreensboro,2016-10-16,1.69,organic
RichmondNorfolk,2016-10-16,1.39,organic
Roanoke,2016-10-16,1.15,organic
Sacramento,2016-10-16,2.13,organic
SanDiego,2016-10-16,2.28,organic
SanFrancisco,2016-10-16,2.34,organic
Seattle,2016-10-16,1.59,organic
SouthCarolina,2016-10-16,1.55,organic
SouthCentral,2016-10-16,1.09,organic
Southeast,2016-10-16,1.35,organic
Spokane,2016-10-16,1.83,organic
StLouis,2016-10-16,1.6,organic
Syracuse,2016-10-16,1.61,organic
Tampa,2016-10-16,1.4,organic
TotalUS,2016-10-16,1.5,organic
West,2016-10-16,1.56,organic
WestTexNewMexico,2016-10-16,2.93,organic
Albany,2016-10-23,1.19,Conventional
Atlanta,2016-10-23,1.23,Conventional
BaltimoreWashington,2016-10-23,1.85,Conventional
Boise,2016-10-23,1.17,Conventional
Boston,2016-10-23,1.58,Conventional
BuffaloRochester,2016-10-23,1.6,Conventional
California,2016-10-23,1.39,Conventional
Charlotte,2016-10-23,1.52,Conventional
Chicago,2016-10-23,1.84,Conventional
CincinnatiDayton,2016-10-23,0.96,Conventional
Columbus,2016-10-23,1.11,Conventional
DallasFtWorth,2016-10-23,1.08,Conventional
Denver,2016-10-23,1.24,Conventional
Detroit,2016-10-23,1.35,Conventional
GrandRapids,2016-10-23,1.72,Conventional
GreatLakes,2016-10-23,1.35,Conventional
HarrisburgScranton,2016-10-23,1.6,Conventional
HartfordSpringfield,2016-10-23,1.78,Conventional
Houston,2016-10-23,1.0,Conventional
Indianapolis,2016-10-23,1.31,Conventional
Jacksonville,2016-10-23,1.35,Conventional
LasVegas,2016-10-23,1.13,Conventional
LosAngeles,2016-10-23,1.23,Conventional
Louisville,2016-10-23,1.23,Conventional
MiamiFtLauderdale,2016-10-23,1.59,Conventional
Midsouth,2016-10-23,1.47,Conventional
Nashville,2016-10-23,1.19,Conventional
NewOrleansMobile,2016-10-23,1.44,Conventional
NewYork,2016-10-23,1.95,Conventional
Northeast,2016-10-23,1.67,Conventional
NorthernNewEngland,2016-10-23,1.48,Conventional
Orlando,2016-10-23,1.52,Conventional
Philadelphia,2016-10-23,1.89,Conventional
PhoenixTucson,2016-10-23,1.02,Conventional
Pittsburgh,2016-10-23,1.3,Conventional
Plains,2016-10-23,1.53,Conventional
Portland,2016-10-23,1.12,Conventional
RaleighGreensboro,2016-10-23,1.4,Conventional
RichmondNorfolk,2016-10-23,1.34,Conventional
Roanoke,2016-10-23,1.26,Conventional
Sacramento,2016-10-23,1.59,Conventional
SanDiego,2016-10-23,1.32,Conventional
SanFrancisco,2016-10-23,1.87,Conventional
Seattle,2016-10-23,1.12,Conventional
SouthCarolina,2016-10-23,1.4,Conventional
SouthCentral,2016-10-23,1.09,Conventional
Southeast,2016-10-23,1.43,Conventional
Spokane,2016-10-23,1.23,Conventional
StLouis,2016-10-23,0.95,Conventional
Syracuse,2016-10-23,1.38,Conventional
Tampa,2016-10-23,1.53,Conventional
TotalUS,2016-10-23,1.34,Conventional
West,2016-10-23,1.17,Conventional
WestTexNewMexico,2016-10-23,1.0,Conventional
Albany,2016-10-23,1.86,organic
Atlanta,2016-10-23,1.25,organic
BaltimoreWashington,2016-10-23,1.81,organic
Boise,2016-10-23,1.76,organic
Boston,2016-10-23,1.32,organic
BuffaloRochester,2016-10-23,1.61,organic
California,2016-10-23,2.58,organic
Charlotte,2016-10-23,1.64,organic
Chicago,2016-10-23,2.2,organic
CincinnatiDayton,2016-10-23,1.2,organic
Columbus,2016-10-23,1.18,organic
DallasFtWorth,2016-10-23,1.37,organic
Denver,2016-10-23,1.71,organic
Detroit,2016-10-23,1.06,organic
GrandRapids,2016-10-23,2.17,organic
GreatLakes,2016-10-23,1.43,organic
HarrisburgScranton,2016-10-23,1.44,organic
HartfordSpringfield,2016-10-23,1.98,organic
Houston,2016-10-23,1.43,organic
Indianapolis,2016-10-23,1.58,organic
Jacksonville,2016-10-23,1.4,organic
LasVegas,2016-10-23,2.3,organic
LosAngeles,2016-10-23,2.44,organic
Louisville,2016-10-23,1.03,organic
MiamiFtLauderdale,2016-10-23,1.58,organic
Midsouth,2016-10-23,1.37,organic
Nashville,2016-10-23,0.82,organic
NewOrleansMobile,2016-10-23,1.51,organic
NewYork,2016-10-23,2.1,organic
Northeast,2016-10-23,1.7,organic
NorthernNewEngland,2016-10-23,1.75,organic
Orlando,2016-10-23,1.5,organic
Philadelphia,2016-10-23,2.06,organic
PhoenixTucson,2016-10-23,2.22,organic
Pittsburgh,2016-10-23,1.52,organic
Plains,2016-10-23,1.55,organic
Portland,2016-10-23,2.1,organic
RaleighGreensboro,2016-10-23,1.69,organic
RichmondNorfolk,2016-10-23,1.16,organic
Roanoke,2016-10-23,0.97,organic
Sacramento,2016-10-23,2.23,organic
SanDiego,2016-10-23,2.73,organic
SanFrancisco,2016-10-23,2.93,organic
Seattle,2016-10-23,2.24,organic
SouthCarolina,2016-10-23,1.4,organic
SouthCentral,2016-10-23,1.41,organic
Southeast,2016-10-23,1.36,organic
Spokane,2016-10-23,2.23,organic
StLouis,2016-10-23,1.12,organic
Syracuse,2016-10-23,1.69,organic
Tampa,2016-10-23,1.49,organic
TotalUS,2016-10-23,1.63,organic
West,2016-10-23,1.92,organic
WestTexNewMexico,2016-10-23,2.27,organic
Albany,2016-10-30,1.46,Conventional
Atlanta,2016-10-30,1.26,Conventional
BaltimoreWashington,2016-10-30,1.86,Conventional
Boise,2016-10-30,1.34,Conventional
Boston,2016-10-30,1.67,Conventional
BuffaloRochester,2016-10-30,1.65,Conventional
California,2016-10-30,1.68,Conventional
Charlotte,2016-10-30,1.58,Conventional
Chicago,2016-10-30,2.07,Conventional
CincinnatiDayton,2016-10-30,1.02,Conventional
Columbus,2016-10-30,1.1,Conventional
DallasFtWorth,2016-10-30,1.14,Conventional
Denver,2016-10-30,1.13,Conventional
Detroit,2016-10-30,1.4,Conventional
GrandRapids,2016-10-30,1.42,Conventional
GreatLakes,2016-10-30,1.36,Conventional
HarrisburgScranton,2016-10-30,1.59,Conventional
HartfordSpringfield,2016-10-30,1.81,Conventional
Houston,2016-10-30,1.15,Conventional
Indianapolis,2016-10-30,1.2,Conventional
Jacksonville,2016-10-30,1.41,Conventional
LasVegas,2016-10-30,1.16,Conventional
LosAngeles,2016-10-30,1.48,Conventional
Louisville,2016-10-30,1.28,Conventional
MiamiFtLauderdale,2016-10-30,1.57,Conventional
Midsouth,2016-10-30,1.48,Conventional
Nashville,2016-10-30,1.18,Conventional
NewOrleansMobile,2016-10-30,1.48,Conventional
NewYork,2016-10-30,1.99,Conventional
Northeast,2016-10-30,1.72,Conventional
NorthernNewEngland,2016-10-30,1.52,Conventional
Orlando,2016-10-30,1.54,Conventional
Philadelphia,2016-10-30,1.83,Conventional
PhoenixTucson,2016-10-30,1.11,Conventional
Pittsburgh,2016-10-30,1.25,Conventional
Plains,2016-10-30,1.54,Conventional
Portland,2016-10-30,1.4,Conventional
RaleighGreensboro,2016-10-30,1.42,Conventional
RichmondNorfolk,2016-10-30,1.28,Conventional
Roanoke,2016-10-30,1.26,Conventional
Sacramento,2016-10-30,1.79,Conventional
SanDiego,2016-10-30,1.65,Conventional
SanFrancisco,2016-10-30,2.2,Conventional
Seattle,2016-10-30,1.42,Conventional
SouthCarolina,2016-10-30,1.43,Conventional
SouthCentral,2016-10-30,1.19,Conventional
Southeast,2016-10-30,1.44,Conventional
Spokane,2016-10-30,1.39,Conventional
StLouis,2016-10-30,1.01,Conventional
Syracuse,2016-10-30,1.56,Conventional
Tampa,2016-10-30,1.52,Conventional
TotalUS,2016-10-30,1.43,Conventional
West,2016-10-30,1.26,Conventional
WestTexNewMexico,2016-10-30,1.11,Conventional
Albany,2016-10-30,1.96,organic
